text,label
bleached wheat flour sugar raisins oats fructose butter walnuts palm oil margarine palm oil water soybean oil salt contains less than of vegetable mono and diglycerides soy lecithin sodium benzoate a preservative citric acid natural and artificial flavor beta carotene color vitamin a palmitate added whey canola oil molasses eggs baking soda monoglycerides with or less of citric acid antioxidant datem potato starch salt xanthan gum natural and artificial vanilla flavor,halal
enriched bleached flour bleached wheat flour niacin reduced iron thiamine mononitrate riboflavin folic acid high fructose corn syrup dextrose sugar corn syrup figs preserved with sulfur dioxide corn flour palm oil pregelatinized corn flour flaked corn salt sodium benzoate and potassium sorbate as preservatives natural and artificial flavor sodium bicarbonate soy lecithin caramel color ammonium bicarbonate citric acid annatto for color,haram
potatoes peanut oil or a blend of peanut oil and canola corn or sunflower oil dextrose salt onion powder whey protein nonfat milk sour cream cream nonfat milk cultures cultured nonfat milk corn flour natural flavors dehydrated parsley garlic powder cultured whey dried cane syrup lactic acid citric acid and sodium citrate,halal
dates,halal
tamari soy sauce water soybeans salt alcohol wheat water sake rice water salt honey apple cider vinegar garlic rice vinegar ginger spice plum concentrate xanthan gum,haram
enriched wheat flour flour malted barley flour niacin reduced iron thiamin mononitrate riboflavin folic acid water wheat bran high fructose corn syrup contains or less of each of the following yeast soybean oil salt whole wheat yellow corn meal wheat gluten rye meal bleached flour barley flour sodium stearoyl lactylate calcium stearoyllactylate monocalcium phosphate honey ammonium sulfate polysorbate calcium stearate wheat starch molasses calcium sulfate calcium peroxide calcium propionate to retard spoilage,halal
dried onion buttermilk solids dried carrots dried garlic mushroom powder spices dill weed bay leaf oregano savory basil marjoram thyme cumin rosemary mustard coriander cayenne pepper dried green bell pepper citric acid lemon oil,halal
fried rice cooked rice breaded chicken white meat chunks cooked chicken white meat water modified food starch sodium phosphate salt battered with water wheat flour modified corn starch yellow corn flour salt rendered chicken fat nonfat dry milk dextrose dipotassium phosphate xanthan gum tbhq citric acid spice extractives breaded with bleached wheat flour salt rice flour dextrose spices leavening sodium aluminum phosphate sodium bicarbonate yeast extractives of paprika breading set in vegetable oil soy sauce water wheat soybeans salt alcohol to retain freshness contains less than of each of the following green peas carrots corn red bell peppers sugar onions soybean oil monosodium glutamate salt salted sake rice koji aspergillus oryzae dextrose salt water alcohol sesame oil spices canola oil disodium inosinate and guanylate sauce water sugar distilled vinegar soy sauce water wheat soybeans salt alcohol to retain freshness modified food starch contains less than of each of the following sweet cooking rice wine water mirin rice alcohol salt enzymes sugar lactic acid monosodium glutamate salt sesame oil canola oil garlic powder spices orange peel paprika oleoresin color disodium inosinate and guanylate,haram
fried rice cooked rice broccoli cooked seasoned sliced beef water and binder product beef water cooking wine salt potassium sorbate rice flavor ethyl alcohol water flavors added turbinado sugar less than of soy sauce water wheat soybeans salt modified tapioca starch soybean oil sodium phosphate whey protein concentrate carrageenan sodium citrate soy sauce water wheat soybeans salt alcohol to retain freshness contains less than of each of the following sugar soybean oil monosodium glutamate salt salted sake rice koji aspergillus oryzae dextrose salt water alcohol sesame oil spices disodium inosinate and guanylate sauce water soy sauce water wheat soybeans salt alcohol to retain freshness sugar modified food starch sweet cooking rice wine water mirin rice alcohol salt enzymes sugar lactic acid sake water rice koji aspergillus oryzae salt contains less than of each of the following garlic sesame oil spices disodium inosinate and guanylate,haram
almond base cascade mountain filtered water crushed organic almonds casein milk protein expellerpressed canola oil natural flavorings organic brown rice flour sodium calcium phosphate sea salt citric acid garlic herbs carrageenan,halal
wheat flour sugar invert sugar syrup butter concentrated butter betacaroten coloring eggs almonds powder lemon puree natural lemon flavor citric acid salt gelling agent pectin,halal
enriched wheat flour contains wheat flour niacin reduced iron thiamine mononitrate riboflavin and folic acid salt malt vegetable oil contains one or more of the following canola corn soybean leavening contains one or more of the following yeast sodium bicarbonate ammonium bicarbonate,halal
sugar bleached enriched flour wheat flour thiamin mononitrate riboflavin niacin reduced iron folic acid eggs yolks egg whites whole eggs water contains less than of each of the following baking powder sodium acid pyrophosphate sodium bicarbonate corn starch calcium sulfate monocalcium phosphate soybean oil high fructose corn syrup sodium bicarbonate sodium propionate preservative salt artificial flavor cellulose gum xanthan gum soy lecithin mono and diglycerides enzymes annatto color,haram
enriched flour wheat flour niacin reduced iron thiamin mononitrate riboflavin folic acid high oleic sunflower andor canola oil contains rosemary extract and ascorbic acid for freshness seasoning dextrose sugar salt onion powder monosodium glutamate garlic powder hydrolyzed corn gluten yeast extract artificial flavor citric acid gum arabic disodium inosinate and disodium guanylate silicon dioxide sunflower oil sugar contains or less of invert syrup leavening baking soda ammonium bicarbonate calcium phosphate salt sodium metabisulfite enzymes,haram
sugar peanut butter peanuts palm oil corn syrup solids salt enriched wheat flour flour niacin reduced iron thiamine mononitrate riboflavin folic acid vegetable oil shortening palm and palm kernel oils cocoa processed with alkali high fructose corn syrup leavening baking soda monocalcium phosphate soy lecithin salt natural and artificial flavor,halal
enriched wheat flour flour niacin reduced iron thiamine mononitrate riboflavin folic acid semisweet chocolate chips sugar chocolate liquor cocoa butter dextrose soy lecithin natural flavor vegetable oil shortening canola oil palm oil palm kernel oil sugar high fructose corn syrup salt leavening baking soda monocalcium phosphate diammonium phosphate whey milk cocoa powder soy lecithin eggs caramel color natural and artificial flavor,halal
cultured pasteurized milk salt microbial enzymes,haram
water monterey jack cheese milk cheese cultures salt enzymes soybean oil maltodextrin jalapeno peppers modified corn starch red bell peppers whey protein concentrate contains less than of green chiles salt diced tomatoes in juice diced tomatoes tomato juice citric acid calcium chloride sodium phosphate natural flavor datem sodium citrate lactic acid vinegar sodium alginate sorbic acid preservative xanthan gum monosodium glutamate artificial color yellow and yellow,haram
water distilled vinegar tomato paste mustard water vinegar mustard seed salt turmeric spices apple cider vinegar sugar brown sugar salt worcestershire sauce concentrate vinegar molasses corn syrup water salt caramel color garlic powder sugar spices tamarind food starchmodified spices dried garlic xanthan gum sodium benzoate and potassium sorbate preservatives,haram
organic prepared black beans water organic roasted red jalapeno sea salt,halal
sprouted organic whole wheat berries organic whole wheat flour water safflower oil sea salt sunflower lecithin,halal
organic ground chicken,halal
dark chocolate chocolate liquorm cane sugar cocoa butter soy lecithin vanilla powdered cane sugar cane sugar cornstarch organic palm oil natural flavor sunflower lecithin,halal
